_id,airline,flightNumber,origin,destination,daysOfWeek,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,scheduledDepartureTime,scheduledArrivalTime,flightTime,flightTimeMinutes,rate,seatAvail
65e3679ccb662259713315ee,IndiGo,364,Kolkata,Raipur,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,01:50,19:35,17:45,1065,,180
65e3679ccb662259713315ef,AirAsia India,975,Pune,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,01:55,03:20,01:25,85,2890,180
65e3679ccb662259713315f0,IndiGo,2461,Delhi,Hyderabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,01:55,04:10,02:15,135,4590,180
65e3679ccb662259713315f1,SpiceJet,6629,Pune,Ahmedabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,02:00,03:25,01:25,85,2890,180
65e3679ccb662259713315f2,IndiGo,681,Pune,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,02:00,03:30,01:30,90,3060,180
65e3679ccb662259713315f3,Air India,642,Nagpur,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,02:00,03:40,01:40,100,3400,180
65e3679ccb662259713315f4,Air India,642,MIHAN,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,02:00,03:40,01:40,100,3400,180
65e3679ccb662259713315f5,SpiceJet,929,Pune,Chennai,"Sunday,Wednesday,Friday,Saturday",N,N,Y,N,Y,Y,Y,02:00,03:50,01:50,110,3740,180
65e3679ccb662259713315f6,SpiceJet,929,Pune,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,02:00,03:50,01:50,110,3740,180
65e3679ccb662259713315f7,IndiGo,681,Pune,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,02:00,04:10,02:10,130,4420,180
65e3679ccb662259713315f8,IndiGo,681,Pune,Delhi,Saturday,N,N,N,N,N,Y,N,02:00,04:10,02:10,130,4420,180
65e3679ccb662259713315f9,IndiGo,154,Mumbai,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,02:00,04:15,02:15,135,4590,180
65e3679ccb662259713315fa,IndiGo,2716,Delhi,Mumbai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,02:00,04:15,02:15,135,4590,180
65e3679ccb662259713315fb,IndiGo,2624,Delhi,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,02:00,04:45,02:45,165,5610,180
65e3679ccb662259713315fc,Jet Airways,194,Ahmedabad,Guwahati,"Monday,Tuesday,Wednesday,Thursday",Y,Y,Y,Y,N,N,N,02:00,05:35,03:35,215,3625,180
65e3679ccb662259713315fd,IndiGo,5223,Goa,Mumbai,Tuesday,N,Y,N,N,N,N,N,02:05,03:15,01:10,70,2380,180
65e3679ccb662259713315fe,IndiGo,617,Goa,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,02:05,03:20,01:15,75,2550,180
65e3679ccb662259713315ff,IndiGo,2128,Delhi,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,02:05,04:55,02:50,170,5780,180
65e3679ccb66225971331600,IndiGo,681,Patna,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,02:05,04:55,02:50,170,5780,180
65e3679ccb66225971331601,IndiGo,359,Thiruvananthapuram,Delhi,"Sunday,Monday,Wednesday,Friday",Y,N,Y,N,Y,N,Y,02:05,05:25,03:20,200,6800,180
65e3679ccb66225971331602,IndiGo,493,Goa,Hyderabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,02:10,03:20,01:10,70,2380,180
65e3679ccb66225971331603,IndiGo,6698,Pune,Delhi,Saturday,N,N,N,N,N,Y,N,02:10,04:20,02:10,130,4420,180
65e3679ccb66225971331604,IndiGo,6698,Pune,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,02:10,04:20,02:10,130,4420,180
65e3679ccb66225971331605,IndiGo,2177,Delhi,Pune,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,02:10,04:25,02:15,135,4590,180
65e3679ccb66225971331606,Air India,423,Delhi,Lucknow,"Monday,Thursday",Y,N,N,Y,N,N,N,02:15,03:15,01:00,60,2040,180
65e3679ccb66225971331607,AirAsia India,455,Pune,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,02:15,03:55,01:40,100,3400,180
65e3679ccb66225971331608,IndiGo,2343,Delhi,Pune,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,02:15,04:20,02:05,125,4250,180
65e3679ccb66225971331609,Jetlite,313,Delhi,Mumbai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,02:15,04:30,02:15,135,4590,180
65e3679ccb6622597133160a,Air India,3710,Port Blair,Kolkata,Saturday,N,N,N,N,N,Y,N,02:15,04:30,02:15,135,4590,180
65e3679ccb6622597133160b,IndiGo,6698,Pune,Amritsar,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,02:15,04:35,02:20,140,4760,180
65e3679ccb6622597133160c,Jet Airways,446,Mumbai,Goa,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,02:20,03:30,01:10,70,2380,180
65e3679ccb6622597133160d,Jet Airways,1446,Mumbai,Goa,Friday,N,N,N,N,Y,N,N,02:20,03:30,01:10,70,2380,180
65e3679ccb6622597133160e,AirAsia India,1425,Pune,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,02:20,03:50,01:30,90,3060,180
65e3679ccb6622597133160f,IndiGo,272,Mumbai,Hyderabad,Sunday,N,N,N,N,N,N,Y,02:20,03:55,01:35,95,3230,180
65e3679ccb66225971331610,IndiGo,184,Kochi,Mumbai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,02:20,04:30,02:10,130,4420,180
65e3679ccb66225971331611,IndiGo,6779,Bengaluru,Ahmedabad,Saturday,N,N,N,N,N,Y,N,02:20,04:30,02:10,130,4420,180
65e3679ccb66225971331612,IndiGo,241,Nagpur,Pune,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,02:25,03:40,01:15,75,2550,180
65e3679ccb66225971331613,IndiGo,241,MIHAN,Pune,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,02:25,03:40,01:15,75,2550,180
65e3679ccb66225971331614,Jet Airways,436,Mumbai,Kochi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,02:25,04:25,02:00,120,4080,180
65e3679ccb66225971331615,Jet Airways,484,Mumbai,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,02:25,04:55,02:30,150,5100,180
65e3679ccb66225971331616,IndiGo,241,Hyderabad,Pune,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,02:30,03:40,01:10,70,2380,180
65e3679ccb66225971331617,IndiGo,6335,Nagpur,Pune,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,02:30,04:20,01:50,110,3740,180
65e3679ccb66225971331618,IndiGo,6335,MIHAN,Pune,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,02:30,04:20,01:50,110,3740,180
65e3679ccb66225971331619,AirAsia India,728,Delhi,Pune,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,02:30,04:40,02:10,130,4420,180
65e3679ccb6622597133161a,SpiceJet,748,Mumbai,Hyderabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,02:35,04:05,01:30,90,3060,180
65e3679ccb6622597133161b,AirAsia India,338,Mumbai,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,02:35,04:15,01:40,100,3400,180
65e3679ccb6622597133161c,IndiGo,6431,Visakhapatnam,Pune,"Monday,Wednesday,Friday",Y,N,Y,N,Y,N,N,02:35,04:15,01:40,100,3400,180
65e3679ccb6622597133161d,GoAir,368,Kannur International Airport,Mumbai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,02:35,04:30,01:55,115,3910,180
65e3679ccb6622597133161e,IndiGo,2214,Delhi,Bhubaneswar,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,02:35,04:45,02:10,130,4420,180
65e3679ccb6622597133161f,IndiGo,6779,Bengaluru,Ahmedabad,Sunday,N,N,N,N,N,N,Y,02:35,04:45,02:10,130,4420,180
65e3679ccb66225971331620,IndiGo,6779,Bengaluru,Ahmedabad,Tuesday,N,Y,N,N,N,N,N,02:35,04:45,02:10,130,4420,180
65e3679ccb66225971331621,IndiGo,6779,Bengaluru,Ahmedabad,"Monday,Wednesday,Thursday,Friday,Saturday",Y,N,Y,Y,Y,Y,N,02:35,04:45,02:10,130,4420,180
65e3679ccb66225971331622,IndiGo,6779,Bengaluru,Ahmedabad,"Sunday,Monday,Wednesday,Thursday,Friday,Saturday",Y,N,Y,Y,Y,Y,Y,02:35,04:50,02:15,135,4590,180
65e3679ccb66225971331623,IndiGo,7249,Kolkata,Silchar,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,02:35,11:15,08:40,520,1200,180
65e3679ccb66225971331624,IndiGo,6876,Bengaluru,Pune,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,02:40,04:15,01:35,95,3230,180
65e3679ccb66225971331625,IndiGo,6779,Bengaluru,Ahmedabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,02:40,04:50,02:10,130,4420,180
65e3679ccb66225971331626,GoAir,2501,Delhi,Mumbai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,02:40,04:50,02:10,130,4420,180
65e3679ccb66225971331627,Jet Airways,3501,Mumbai,Amritsar,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,02:40,05:15,02:35,155,5270,180
65e3679ccb66225971331628,SpiceJet,806,Kolkata,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,02:40,05:20,02:40,160,5440,180
65e3679ccb66225971331629,Jet Airways,929,Mumbai,Ahmedabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,02:45,03:55,01:10,70,2380,180
65e3679ccb6622597133162a,IndiGo,338,Pune,Kochi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,02:45,04:30,01:45,105,3570,180
65e3679ccb6622597133162b,IndiGo,6494,Hyderabad,Kolkata,Saturday,N,N,N,N,N,Y,N,02:45,05:00,02:15,135,4590,180
65e3679ccb6622597133162c,IndiGo,6484,Visakhapatnam,Pune,"Monday,Wednesday,Friday",Y,N,Y,N,Y,N,N,02:50,04:40,01:50,110,3740,180
65e3679ccb6622597133162d,IndiGo,623,Pune,Guwahati,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,02:50,05:35,02:45,165,5610,180
65e3679ccb6622597133162e,AirAsia India,337,Goa,Mumbai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,02:55,04:00,01:05,65,2210,180
65e3679ccb6622597133162f,Jet Airways,348,Mumbai,Hyderabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,02:55,04:25,01:30,90,3060,180
65e3679ccb66225971331630,IndiGo,338,Pune,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,02:55,04:30,01:35,95,3230,180
65e3679ccb66225971331631,IndiGo,2788,Delhi,Kolkata,Saturday,N,N,N,N,N,Y,N,02:55,05:10,02:15,135,4590,180
65e3679ccb66225971331632,IndiGo,721,Pune,Amritsar,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,02:55,05:20,02:25,145,4930,180
65e3679ccb66225971331633,IndiGo,623,Pune,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,02:55,05:25,02:30,150,5100,180
65e3679ccb66225971331634,IndiGo,699,Ahmedabad,Pune,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,03:00,04:10,01:10,70,2380,180
65e3679ccb66225971331635,IndiGo,6335,Ahmedabad,Pune,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,03:00,04:10,01:10,70,2380,180
65e3679ccb66225971331636,IndiGo,699,Bengaluru,Pune,Monday,Y,N,N,N,N,N,N,03:00,04:15,01:15,75,2550,180
65e3679ccb66225971331637,IndiGo,699,Bengaluru,Pune,Sunday,N,N,N,N,N,N,Y,03:00,04:15,01:15,75,2550,180
65e3679ccb66225971331638,IndiGo,699,Bengaluru,Pune,"Tuesday,Wednesday,Thursday,Friday,Saturday",N,Y,Y,Y,Y,Y,N,03:00,04:15,01:15,75,2550,180
65e3679ccb66225971331639,IndiGo,699,Bengaluru,Pune,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,03:00,04:30,01:30,90,3060,180
65e3679ccb6622597133163a,GoAir,385,Kannur International Airport,Mumbai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,03:00,04:50,01:50,110,3740,180
65e3679ccb6622597133163b,Vistara,924,Mumbai,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,03:00,05:00,02:00,120,4080,180
65e3679ccb6622597133163c,Jet Airways,339,Mumbai,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,03:00,05:05,02:05,125,4250,180
65e3679ccb6622597133163d,IndiGo,788,Delhi,Kolkata,"Monday,Tuesday,Wednesday",Y,Y,Y,N,N,N,N,03:00,05:05,02:05,125,4250,180
65e3679ccb6622597133163e,Jetlite,339,Mumbai,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,03:00,05:10,02:10,130,4420,180
65e3679ccb6622597133163f,IndiGo,2106,Delhi,Kolkata,"Monday,Tuesday,Wednesday,Thursday",Y,Y,Y,Y,N,N,N,03:00,05:10,02:10,130,4420,180
65e3679ccb66225971331640,IndiGo,2106,Delhi,Kolkata,Friday,N,N,N,N,Y,N,N,03:00,05:10,02:10,130,4420,180
65e3679ccb66225971331641,IndiGo,2106,Delhi,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,03:00,05:10,02:10,130,4420,180
65e3679ccb66225971331642,Vistara,924,Mumbai,Delhi,"Friday,Saturday",N,N,N,N,Y,Y,N,03:00,05:15,02:15,135,4590,180
65e3679ccb66225971331643,Jet Airways,3540,Patna,Pune,"Monday,Wednesday,Thursday",Y,N,Y,Y,N,N,N,03:00,05:20,02:20,140,4760,180
65e3679ccb66225971331644,IndiGo,623,Pune,Patna,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,03:00,05:20,02:20,140,4760,180
65e3679ccb66225971331645,IndiGo,2447,Thiruvananthapuram,Pune,Saturday,N,N,N,N,N,Y,N,03:05,04:50,01:45,105,3570,180
65e3679ccb66225971331646,IndiGo,6494,Hyderabad,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,03:05,05:15,02:10,130,4420,180
65e3679ccb66225971331647,Air India,590,Ahmedabad,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,03:05,05:25,02:20,140,4760,180
65e3679ccb66225971331648,IndiGo,689,Patna,Kolkata,Saturday,N,N,N,N,N,Y,N,03:10,04:15,01:05,65,2210,180
65e3679ccb66225971331649,IndiGo,689,Patna,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,03:10,04:15,01:05,65,2210,180
65e3679ccb6622597133164a,AirAsia India,331,Mumbai,Goa,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,03:10,04:25,01:15,75,2550,180
65e3679ccb6622597133164b,SpiceJet,423,Pune,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,03:10,04:35,01:25,85,2890,180
65e3679ccb6622597133164c,IndiGo,6117,Pune,Jaipur,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,03:10,05:10,02:00,120,4080,180
65e3679ccb6622597133164d,Vistara,989,Delhi,Pune,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,03:10,05:15,02:05,125,4250,180
65e3679ccb6622597133164e,GoAir,386,Mumbai,Leh,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,03:10,06:20,03:10,190,6460,180
65e3679ccb6622597133164f,IndiGo,6644,Kochi,Hyderabad,Saturday,N,N,N,N,N,Y,N,03:15,04:50,01:35,95,3230,180
65e3679ccb66225971331650,SpiceJet,8190,Pune,Delhi,"Sunday,Wednesday,Friday,Saturday",N,N,Y,N,Y,Y,Y,03:15,04:55,01:40,100,3400,180
65e3679ccb66225971331651,SpiceJet,8191,Pune,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,03:15,05:30,02:15,135,4590,180
65e3679ccb66225971331652,IndiGo,401,Chennai,Pune,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,03:20,04:55,01:35,95,3230,180
65e3679ccb66225971331653,IndiGo,6808,Pune,Lucknow,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,03:20,05:20,02:00,120,4080,180
65e3679ccb66225971331654,GoAir,591,Kochi,Goa,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,03:20,05:30,02:10,130,4420,180
65e3679ccb66225971331655,Vistara,821,Delhi,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,03:20,05:45,02:25,145,4930,180
65e3679ccb66225971331656,SpiceJet,8190,Pune,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,03:25,05:35,02:10,130,4420,180
65e3679ccb66225971331657,IndiGo,778,Goa,Jaipur,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,03:25,05:45,02:20,140,4760,180
65e3679ccb66225971331658,IndiGo,836,Pune,Lucknow,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,03:30,05:35,02:05,125,4250,180
65e3679ccb66225971331659,IndiGo,117,Pune,Jaipur,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,03:30,05:40,02:10,130,4420,180
65e3679ccb6622597133165a,IndiGo,127,Goa,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,03:30,06:05,02:35,155,5270,180
65e3679ccb6622597133165b,IndiGo,146,Bengaluru,Kolkata,Saturday,N,N,N,N,N,Y,N,03:30,06:10,02:40,160,5440,180
65e3679ccb6622597133165c,IndiGo,146,Bengaluru,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,03:30,06:10,02:40,160,5440,180
65e3679ccb6622597133165d,GoAir,433,Chennai,Indore,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,03:30,16:20,12:50,770,1500,180
65e3679ccb6622597133165e,IndiGo,6297,Pune,Hyderabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,03:35,04:50,01:15,75,2550,180
65e3679ccb6622597133165f,Jet Airways,981,Pune,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,03:35,07:45,04:10,250,3500,180
65e3679ccb66225971331660,IndiGo,721,Pune,Bhubaneswar,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,03:40,05:55,02:15,135,4590,180
65e3679ccb66225971331661,IndiGo,664,Goa,Ahmedabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,03:45,05:35,01:50,110,3740,180
65e3679ccb66225971331662,IndiGo,6562,Pune,Bhubaneswar,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,03:45,05:45,02:00,120,4080,180
65e3679ccb66225971331663,SpiceJet,6630,Ahmedabad,Pune,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,03:50,05:20,01:30,90,3060,180
65e3679ccb66225971331664,Air India,424,Lucknow,Delhi,"Monday,Thursday",Y,N,N,Y,N,N,N,03:55,04:55,01:00,60,2040,180
65e3679ccb66225971331665,IndiGo,6951,Pune,Thiruvananthapuram,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,03:55,06:05,02:10,130,4420,180
65e3679ccb66225971331666,IndiGo,169,Jaipur,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,03:55,06:25,02:30,150,5100,180
65e3679ccb66225971331667,IndiGo,337,Pune,Chandigarh,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,03:55,06:30,02:35,155,5270,180
65e3679ccb66225971331668,IndiGo,2403,Delhi,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,03:55,06:35,02:40,160,5440,180
65e3679ccb66225971331669,GoAir,951,Chennai,Guwahati,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,03:55,06:50,02:55,175,5950,180
65e3679ccb6622597133166a,Vistara,554,Pune,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,03:55,20:30,16:35,995,1200,180
65e3679ccb6622597133166b,GoAir,3101,Bengaluru,Goa,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,04:00,05:00,01:00,60,2040,180
65e3679ccb6622597133166c,IndiGo,6659,Nagpur,Pune,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,04:00,05:25,01:25,85,2890,180
65e3679ccb6622597133166d,IndiGo,6659,MIHAN,Pune,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,04:00,05:25,01:25,85,2890,180
65e3679ccb6622597133166e,IndiGo,2475,Bengaluru,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,04:00,06:50,02:50,170,5780,180
65e3679ccb6622597133166f,IndiGo,2562,Bengaluru,Delhi,"Sunday,Tuesday,Wednesday,Thursday,Friday",N,Y,Y,Y,Y,N,Y,04:00,06:50,02:50,170,5780,180
65e3679ccb66225971331670,IndiGo,2562,Bengaluru,Delhi,"Monday,Saturday",Y,N,N,N,N,Y,N,04:00,06:50,02:50,170,5780,180
65e3679ccb66225971331671,IndiGo,2562,Bengaluru,Delhi,Sunday,N,N,N,N,N,N,Y,04:00,06:50,02:50,170,5780,180
65e3679ccb66225971331672,IndiGo,2562,Bengaluru,Delhi,Tuesday,N,Y,N,N,N,N,N,04:00,06:50,02:50,170,5780,180
65e3679ccb66225971331673,IndiGo,2562,Bengaluru,Delhi,"Monday,Wednesday,Thursday,Friday,Saturday",Y,N,Y,Y,Y,Y,N,04:00,06:50,02:50,170,5780,180
65e3679ccb66225971331674,IndiGo,318,Kolkata,Mumbai,"Sunday,Tuesday,Thursday",N,Y,N,Y,N,N,Y,04:00,06:55,02:55,175,5950,180
65e3679ccb66225971331675,GoAir,461,Mumbai,Port Blair,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,04:00,07:15,03:15,195,6630,180
65e3679ccb66225971331676,AirAsia India,569,Delhi,Goa,Friday,N,N,N,N,Y,N,N,04:05,06:35,02:30,150,5100,180
65e3679ccb66225971331677,IndiGo,242,Pune,Hyderabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,04:10,05:15,01:05,65,2210,180
